ListingId	ListingDate	SaleDate	SaleAmount	Slug
176687019	2019-04-29 23:21:29		$570,000	unit-622-240-bunda-street-city-act-2601
176692777	2019-04-30 23:13:22	2020-02-14	$350,000	16-2-trist-street-franklin-canberra-176692777
176713518	2019-05-06 06:32:09	2020-03-05	By Negotiation	54-43-constitution-avenue-reid-canberra-176713518
176725996	2019-05-08 23:32:13	2020-05-04	By Negotiation	8-elabana-street-harrison-canberra-176725996
178110166	2019-05-09 02:02:03	2020-03-23	$999,000	campbell5-koben-unit-130-campbell-canberra-178110166
176736602	2019-05-13 02:10:53	2020-02-19	$260,000	315-38-gozzard-street-gungahlin-canberra-176736602
176762716	2019-05-20 00:56:35	2020-05-16	$430,000	129-39-benjamin-way-belconnen-canberra-176762716
176775625	2019-05-22 05:01:33	2000-01-01	$442,000	16-yidaki-way-moncrieff-canberra-176775625
178268607	2019-05-23 02:16:38	2020-05-17	$429,000	the-parade-campbell-5-1-bedroom-campbell-canberra-178268607
178268827	2019-05-23 02:16:48	2020-05-17	$580,000	the-parade-campbell-5-2-bedroom-campbell-canberra-178268827
178204179	2019-05-23 02:21:40	2020-04-20	$2,720,000	the-parade-campbell-5-penthouse-campbell-canberra-178204179
176784058	2019-05-23 14:00:00	2000-01-01	$490,000	16-27-29-moorhouse-street-o-connor-canberra-176784058
176786626	2019-05-24 05:11:36	2020-04-09	$739,000	no-street-name-provided-forde-canberra-176786626
171963947	2019-05-28 14:00:00	2020-04-07	$360,000	109-67-giles-street-kingston-canberra-171963947
176806690	2019-05-29 01:02:30	2020-03-03	By Negotiation	56-fullerton-crescent-richardson-canberra-176806690
176839333	2019-06-05 01:43:00	2020-02-27	$890,000	5-sturrock-place-gordon-canberra-176839333
176828392	2019-06-05 08:13:20	2020-03-16	$315,000	107-8-baudinette-circuit-bruce-canberra-176828392
176847413	2019-06-06 03:20:38	2000-01-01	$575,000	34-19-25-fawkner-street-braddon-canberra-176847413
176859134	2019-06-07 15:22:51	2020-04-24	$780,000	26-phippard-court-watson-canberra-176859134
176876801	2019-06-12 22:32:07	2020-03-16	By Negotiation	26-1-waddell-place-curtin-canberra-176876801
176880044	2019-06-13 07:22:01	2020-03-30	By Negotiation	14-borthwick-avenue-casey-canberra-176880044
176878509	2019-06-17 03:59:34	2020-04-21	By Negotiation	67-macgregor-street-deakin-canberra-176878509
176902167	2019-06-19 04:39:44	2020-03-26	$245,000	223-2-akuna-street-city-canberra-176902167
176937005	2019-06-27 04:20:54		$460,000	unit-610-86-northbourne-avenue-braddon-act-2612
178127476	2019-06-28 04:22:11	2020-03-26	$415,000	throsby-block-19-section-30-throsby-canberra-178127476
176958729	2019-07-02 20:02:11	2020-02-17	By Negotiation	2-clubbe-crescent-macgregor-canberra-176958729
176966301	2019-07-04 02:08:06	2020-02-25	$367,000	6-15-bill-ferguson-circuit-bonner-canberra-176966301
176965595	2019-07-05 01:02:19	2020-07-25	$845,000	24-goldbloom-street-denman-prospect-canberra-176965595
176972731	2019-07-05 02:42:24	2000-01-01	$428,000	2-gidgee-street-throsby-canberra-176972731
176952192	2019-07-05 06:08:18	2020-03-10	$345,000	86-20-federal-highway-watson-canberra-176952192
176990311	2019-07-10 02:42:27	2020-05-14	$315,000	11-54-chaseling-street-phillip-canberra-176990311
176997349	2019-07-11 06:11:19		$370,000	unit-271-325-anketell-street-greenway-act-2900
178121821	2019-07-15 00:37:07	2020-03-26	$550,000	north-coombs-block-18-section-54-coombs-coombs-canberra-178121821
177022027	2019-07-18 03:42:25	2020-04-16	$810,000	14-meerup-street-amaroo-canberra-177022027
177034952	2019-07-22 20:52:05	2020-03-03	By Negotiation	26-18-austin-street-griffith-canberra-177034952
177057666	2019-07-28 22:22:13		By Negotiation	7-leslie-dwyer-street-forde-act-2914
177071166	2019-07-30 14:00:00	2020-04-14	$890,000	80b-hawker-street-torrens-canberra-177071166
177069542	2019-07-30 23:22:14	2020-04-16	$830,000	4-gluyas-street-farrer-canberra-177069542
176939359	2019-08-01 02:16:32	2020-04-27	$375,000	taylor-block-21-section-95-taylor-canberra-176939359
177077475	2019-08-01 04:11:13	2020-02-24	$280,000	86-311-flemington-road-franklin-canberra-177077475
177089171	2019-08-05 04:02:21	2020-03-10	$1,450,000	16-kareelah-vista-o-malley-canberra-177089171
177094737	2019-08-06 22:26:25	2020-03-06	$365,000	8-bliss-terrace-moncrieff-canberra-177094737
177104739	2019-08-07 06:02:10	2000-01-01	$715,543	39-fairbrother-street-strathnairn-canberra-177104739
177106826	2019-08-07 09:37:24	2020-02-18	$435,000	174-45-west-row-city-canberra-177106826
177108069	2019-08-08 00:44:00		$350,000	53-carman-loop-macgregor-act-2615
177102361	2019-08-09 00:22:48	2020-02-24	$617,025	no-street-name-provided-strathnairn-canberra-177102361
176440445	2019-08-11 23:41:02	2020-05-15	By Negotiation	36-terry-connolly-street-coombs-canberra-176440445
177107770	2019-08-12 14:00:00	2020-04-07	By Negotiation	2c-3-davies-place-torrens-canberra-177107770
178110138	2019-08-13 04:09:09	2020-03-24	$455,000	denman-prospect-block-13-section-13-develins-rise-denman-prospect-canberra-178110138
178199908	2019-08-14 05:18:33	2020-04-18	$474,900	dksn-cape-2-bedroom-apartment-dickson-canberra-178199908
177139599	2019-08-15 04:02:15	2020-02-13	$400,000	62-77-northbourne-avenue-turner-canberra-177139599
178246969	2019-08-15 05:05:29	2020-05-11	$395,000	founders-lane-dawn-stage-three-dawn-1-bedroom-braddon-canberra-178246969
178260649	2019-08-15 05:06:00	2020-05-11	$575,000	founders-lane-dawn-stage-three-dawn-2-bedroom-2-bathroom-braddon-canberra-178260649
177102589	2019-08-15 12:38:16	2020-03-10	$539,000	43-115-canberra-av-griffith-canberra-177102589
177144318	2019-08-16 01:02:17	2020-03-03	$500,000	45-36-dulcie-holland-crescent-moncrieff-canberra-177144318
177152631	2019-08-19 05:41:55	2020-02-24	$679,000	16-cuthbert-circuit-wanniassa-canberra-177152631
177105212	2019-08-19 23:26:41	2020-03-26	$495,000	2-50-bandjalong-crescent-aranda-canberra-177105212
177126169	2019-08-19 23:28:55		$811,500	unit-1-50-bandjalong-crescent-aranda-act-2614
177162887	2019-08-21 01:51:08		$395,000	unit-6-39-eastlake-parade-kingston-act-2604
177162546	2019-08-21 22:16:26	2020-03-02	$1,200,000	39-keewong-street-crace-canberra-177162546
177168673	2019-08-21 23:02:11	2020-02-26	By Negotiation	44-46-honeysett-view-kingston-canberra-177168673
177168890	2019-08-22 00:02:25	2020-04-15	$1,090,000	53-coaldrake-avenue-denman-prospect-canberra-177168890
177169535	2019-08-22 00:11:37	2020-02-18	$387,000	61-41-eastlake-parade-kingston-canberra-177169535
177169707	2019-08-22 23:22:57		$1,800,000	unit-204-19-state-circle-forrest-act-2603
177182215	2019-08-26 01:42:20	2020-03-05	$606,500	77-11-trevillian-quay-kingston-canberra-177182215
178268823	2019-08-28 04:35:57	2020-05-12	$398,000	strathnairn-ginninderry-development-mews-plus-strathnairn-canberra-178268823
177202522	2019-08-28 14:00:00	2020-03-20	$1,235,000	705-165-northbourne-avenue-turner-canberra-177202522
177200431	2019-08-28 23:12:18		$762,000	unit-1-12-shumack-street-weetangera-act-2614
177223992	2019-09-02 14:00:00	2020-03-12	Auction	23-dirrawan-gardens-reid-canberra-177223992
177229319	2019-09-03 23:41:31	2020-03-06	$310,000	39-60-john-gorton-drive-coombs-canberra-177229319
177180946	2019-09-04 05:41:33	2020-04-28	$422,000	7-temple-terrace-denman-prospect-canberra-177180946
177235965	2019-09-04 14:00:00	2020-04-09	$560,000	109-12-david-street-turner-canberra-177235965
177236132	2019-09-04 14:00:00	2020-05-12	$375,000	109-311-anketell-street-greenway-canberra-177236132
177235490	2019-09-05 01:02:26	2020-02-25	$744,000	49-antill-street-downer-canberra-177235490
177236920	2019-09-05 02:20:33	2020-05-04	By Negotiation	6-71-torrens-street-braddon-canberra-177236920
177237832	2019-09-05 03:20:37	2020-04-30	By Negotiation	6-bushby-place-holt-canberra-177237832
177238114	2019-09-05 04:11:29	2020-03-23	$595,000	20-14-burgoyne-street-bonython-canberra-177238114
177237426	2019-09-06 01:48:48	2020-04-28	$650,000	9-chester-close-ginninderra-estate-canberra-177237426
177233102	2019-09-06 04:44:56	2020-03-26	$350,000	710-2-akuna-street-city-canberra-177233102
177244623	2019-09-06 05:11:18	2020-03-13	$221,000	31-6-marrawah-street-lyons-canberra-177244623
177249153	2019-09-10 23:30:14		$465,000	lonsdale-street-braddon-act-2612?tid=177249153
177263232	2019-09-11 03:10:49	2020-04-02	$385,000	19-goddard-crescent-holt-canberra-177263232
177266650	2019-09-11 14:00:00	2020-01-20	$670,000	5-4-ashburton-cct-kaleen-canberra-177266650
177268190	2019-09-12 00:22:06	2020-02-19	By Negotiation	7-51-hampton-circuit-yarralumla-canberra-177268190
177268287	2019-09-12 00:31:19	2020-04-09	By Negotiation	16-wills-street-griffith-canberra-177268287
177270475	2019-09-12 05:06:15	2020-04-09	$460,000	104-15-17-dooring-street-braddon-canberra-177270475
178327867	2019-09-12 06:24:47	2000-01-01	$799,900	renaissance-3-bedroom-griffith-canberra-178327867
177273261	2019-09-13 00:52:14	2020-03-26	By Negotiation	5-3-majura-avenue-dickson-canberra-177273261
178155009	2019-09-13 06:09:02	2020-04-02	$688,000	founders-lane-provenance-unit-18-braddon-canberra-178155009
178155512	2019-09-13 06:09:08	2020-04-03	$921,166	founders-lane-provenance-unit-19-braddon-canberra-178155512
177289094	2019-09-17 02:21:27	2020-02-17	$770,000	39-melomys-circuit-throsby-canberra-177289094
178007230	2019-09-17 02:25:22	2020-03-15	$579,000	estate-1-bedroom-7-state-circle-forrest-canberra-178007230
177292947	2019-09-17 06:50:31	2020-03-13	By Negotiation	147-2-windjana-street-harrison-canberra-177292947
177287868	2019-09-17 20:39:56	2020-05-12	$500,000	10-55-stuart-street-griffith-canberra-177287868
177261903	2019-09-18 03:33:36	2020-05-15	$840,000	12-ken-herde-crescent-taylor-canberra-177261903
177296047	2019-09-18 04:52:21		$550,000	the-ridge-3-bedroom-townhouse-watson-act-2602?tid=177296047
177300108	2019-09-18 06:51:17	2020-02-28	$1,110,000	9-fortitude-street-red-hill-canberra-177300108
177299803	2019-09-18 07:51:06	2020-02-13	$300,000	51-25-john-gorton-drive-wright-canberra-177299803
177236499	2019-09-18 21:27:12	2020-03-12	$365,000	120-2-newchurch-street-coombs-canberra-177236499
177303606	2019-09-18 22:42:19	2020-05-04	$715,000	7-blythe-close-kaleen-canberra-177303606
177303736	2019-09-18 23:42:32	2020-02-13	$565,000	21-6-cunningham-street-griffith-canberra-177303736
177303633	2019-09-19 01:11:45	2020-04-20	$330,000	706-120-eastern-valley-way-belconnen-canberra-177303633
177288403	2019-09-19 01:28:47	2020-04-08	$655,000	14-ina-gregory-circuit-conder-canberra-177288403
177288259	2019-09-19 01:33:59	2020-03-20	$476,000	3-86-mawson-drive-mawson-canberra-177288259
177304914	2019-09-19 03:10:53	2020-03-16	By Negotiation	16-mimosa-close-isabella-plains-canberra-177304914
177304935	2019-09-19 03:21:28	2020-02-14	$958,000	36-bronhill-street-moncrieff-canberra-177304935
177304988	2019-09-19 03:22:33	2000-01-01	By Negotiation	172-pro-hart-avenue-strathnairn-canberra-177304988
177288238	2019-09-19 05:03:22	2020-02-13	$242,000	68-7-medley-street-chifley-canberra-177288238
177308003	2019-09-19 14:00:00	2020-03-06	By Negotiation	32b-malara-street-waramanga-canberra-177308003
178258053	2019-09-20 05:22:36	2020-05-06	$585,000	rockwell-outstanding-investment-opportunity-bruce-canberra-178258053
177329836	2019-09-25 00:24:19	2000-01-01	$825,000	30-starcevich-crescent-jacka-canberra-177329836
177330046	2019-09-25 00:52:19	2020-03-31	$800,000	2-redwater-place-amaroo-canberra-177330046
177317262	2019-09-25 01:00:26	2020-02-21	$390,000	46-275-flemington-road-franklin-canberra-177317262
177329851	2019-09-25 01:21:35	2020-03-25	By Negotiation	7-priestley-place-florey-canberra-177329851
177319202	2019-09-25 06:24:19	2020-02-13	$350,000	2-3b-jule-knight-street-casey-canberra-177319202
177335251	2019-09-25 23:52:15	2020-02-19	$280,000	17-329-flemington-road-franklin-canberra-177335251
177335886	2019-09-26 00:02:12	2020-03-11	By Negotiation	12-trask-street-coombs-canberra-177335886
177334502	2019-09-26 00:22:15	2020-04-28	By Negotiation	316-50-eastlake-parade-kingston-canberra-177334502
177317119	2019-09-26 00:40:45	2000-01-01	$585,000	2-7-grounds-crescent-greenway-canberra-177317119
177329150	2019-09-26 01:09:46	2020-03-25	$535,000	42-jemalong-street-duffy-canberra-177329150
177317125	2019-09-26 01:10:07	2020-03-10	$840,000	14-hawkesbury-crescent-farrer-canberra-177317125
177317105	2019-09-26 01:10:53	2020-02-28	$740,000	16-laseron-place-mawson-canberra-177317105
177336463	2019-09-26 02:21:21	2020-02-24	$765,000	22-kadina-crescent-isabella-plains-canberra-177336463
177337137	2019-09-26 02:50:47	2020-02-28	By Negotiation	28-219a-northbourne-avenue-turner-canberra-177337137
177949708	2019-09-26 03:17:05	2000-01-01	$695,000	altura-all-riders-shred-this-denman-prospect-canberra-177949708
177342228	2019-09-27 01:12:09	2020-03-03	By Negotiation	19-martley-circuit-calwell-canberra-177342228
177343141	2019-09-27 03:31:35	2020-02-24	$380,000	24-2-edinburgh-avenue-city-canberra-177343141
177298403	2019-10-01 06:15:50	2020-03-29	$525,000	emery-park-unit-4-ginninderra-estate-canberra-177298403
177359958	2019-10-01 23:22:21	2020-11-21	$483,000	8-wangalo-lane-harrison-canberra-177359958
177360633	2019-10-02 05:21:19	2020-03-17	$1,380,000	11-moten-street-campbell-canberra-177360633
177368292	2019-10-02 14:00:00	2000-01-01	$385,000	247-311-limburg-way-greenway-canberra-177368292
177366662	2019-10-02 22:42:15	2020-02-18	By Negotiation	32-namatjira-drive-stirling-canberra-177366662
177366898	2019-10-02 23:42:12	2020-02-13	By Negotiation	29-bass-gardens-griffith-canberra-177366898
177366908	2019-10-02 23:42:33	2020-05-01	$800,000	118-kingsford-smith-drive-melba-canberra-177366908
177374056	2019-10-04 04:09:35	2020-03-13	$1,080,000	45-trinca-street-denman-prospect-canberra-177374056
177949108	2019-10-07 21:08:52	2000-01-01	$772,000	escape-by-benchmark-projects-exquisitely-appointed-four-bedroom-townhome-denman-prospect-canberra-177949108
177387488	2019-10-08 06:01:41	2020-03-11	$453,000	1-40-smeaton-circuit-banks-canberra-177387488
177387363	2019-10-08 06:21:11	2020-03-25	$505,000	1-mckivat-close-gordon-canberra-177387363
177390399	2019-10-08 22:34:12	2020-03-26	Auction - Sold Prior - $625,000	96-davidson-street-higgins-canberra-177390399
177399301	2019-10-09 13:00:00	2020-03-10	$630,000	41b-wilkins-street-mawson-canberra-177399301
177397526	2019-10-09 20:12:17	2020-04-17	By Negotiation	41-turner-place-yarralumla-canberra-177397526
177330296	2019-10-09 21:22:54	2020-02-12	$670,000	4-hadleigh-circuit-isabella-plains-canberra-177330296
177395684	2019-10-09 22:12:17	2020-03-17	$190,000	6a-111-knox-street-watson-canberra-177395684
177397766	2019-10-09 23:52:25	2000-01-01	$695,000	46-edgeworth-parade-coombs-canberra-177397766
177336682	2019-10-10 00:51:30	2020-03-03	$420,000	14-25-forbes-street-turner-canberra-177336682
177397744	2019-10-10 00:52:18	2020-02-12	$875,000	15-kirkwood-crescent-gordon-canberra-177397744
177391636	2019-10-10 01:24:34	2020-10-28	$789,000	15-meredith-circuit-kambah-canberra-177391636
177398378	2019-10-10 23:56:49	2020-03-30	By Negotiation	28-limb-circuit-moncrieff-canberra-177398378
177400676	2019-10-11 01:06:29	2020-03-13	$1,550,000	14-waygoose-street-kingston-canberra-177400676
177405500	2019-10-11 03:11:10	2020-02-21	$305,000	5-39-jerrabomberra-avenue-narrabundah-canberra-177405500
178009454	2019-10-11 06:21:53	2020-03-02	$640,000	kingsborough-trackside-two-bedroom-townhouse-kingston-canberra-178009454
177407424	2019-10-11 14:22:19	2020-03-25	$365,000	51-negus-crescent-watson-canberra-177407424
177403830	2019-10-13 09:28:13	2000-01-01	$760,000	203-10-parbery-street-kingston-canberra-177403830
177411326	2019-10-14 04:52:45	2020-02-26	$530,000	78-8-dominion-circuit-forrest-canberra-177411326
177410625	2019-10-14 20:38:22	2020-03-18	$640,000	19-2-parbery-street-kingston-canberra-177410625
177403968	2019-10-15 03:44:26	2020-03-18	$683,000	3-ted-richards-street-casey-canberra-177403968
177418845	2019-10-15 03:50:46	2020-04-06	$410,000	1-3-deasey-close-casey-canberra-177418845
177410615	2019-10-15 04:22:20	2020-04-23	$648,000	14-boote-place-spence-canberra-177410615
177423740	2019-10-15 16:02:11	2020-02-25	$460,000	9-41-wiburd-street-banks-canberra-177423740
177426926	2019-10-16 04:01:48	2020-03-03	$760,000	10-alabaster-street-monash-canberra-177426926
177426922	2019-10-16 04:31:35	2020-03-03	$720,000	16-macfarlane-burnet-avenue-macgregor-canberra-177426922
177430244	2019-10-16 10:10:25	2020-02-21	$600,000	2-57-arndell-street-macquarie-canberra-177430244
177430937	2019-10-16 13:00:00	2000-01-01	By Negotiation	9-hawken-street-monash-canberra-177430937
177430341	2019-10-16 19:22:16	2020-02-13	By Negotiation	124-hawkesbury-crescent-farrer-canberra-177430341
177430636	2019-10-16 20:22:12	2020-04-28	By Negotiation	16-33-eastlake-parade-kingston-canberra-177430636
178356753	2019-10-16 21:57:18	2000-01-01	$760,000	kingsborough-shophouse-three-bedroom-apartment-kingston-canberra-178356753
177430709	2019-10-16 22:07:01	2020-03-06	By Negotiation	27-fishburn-street-red-hill-canberra-177430709
177430797	2019-10-16 22:12:05	2020-04-09	$430,000	24-28-torrens-street-braddon-canberra-177430797
177430949	2019-10-16 22:22:09	2020-01-15	$387,500	42-1-limburg-way-greenway-canberra-177430949
177430922	2019-10-16 22:32:25	2020-04-13	By Negotiation	409-155-northbourne-avenue-turner-canberra-177430922
177390627	2019-10-16 22:47:17	2020-02-29	$700,000	33-allchin-circuit-kambah-canberra-177390627
177431089	2019-10-17 00:03:45	2020-03-02	Auction - $705,000	27-challinor-crescent-florey-canberra-177431089
177432460	2019-10-17 02:20:40	2020-05-04	$220,000	53-39-correa-street-o-connor-canberra-177432460
177398270	2019-10-17 04:40:03	2020-01-30	$400,000	49-34-leahy-close-narrabundah-canberra-177398270
177434136	2019-10-17 04:50:56	2020-02-13	By Negotiation	205-19-marcus-clarke-street-city-canberra-177434136
177432395	2019-10-17 06:02:13	2020-04-06	$278,000	193-1-anthony-rolfe-avenue-gungahlin-canberra-177432395
177434911	2019-10-17 06:41:57	2020-03-10	$377,500	64-100-giles-street-kingston-canberra-177434911
177436913	2019-10-17 21:52:13	2020-02-25	$1,120,000	1-6-gepp-place-pearce-canberra-177436913
177421557	2019-10-21 00:03:56	2020-03-18	$1,245,000	25-macalister-crescent-curtin-canberra-177421557
177431115	2019-10-21 03:44:22		$3,600,000	79-smith-street-weetangera-act-2614?tid=177431115
177347248	2019-10-21 23:53:04		$780,000	22-perch-street-throsby-act-2914
177450005	2019-10-22 00:21:27	2020-05-04	$569,000	1005-120-eastern-valley-way-belconnen-canberra-177450005
177451553	2019-10-22 04:13:20	2020-02-20	By Negotiation	28-condamine-street-turner-canberra-177451553
177454063	2019-10-22 06:41:48	2020-04-16	$750,000	4-mcclung-street-gungahlin-canberra-177454063
176845758	2019-10-22 22:10:26	2020-03-13	By Negotiation	3-bamir-square-ngunnawal-canberra-176845758
177456799	2019-10-22 23:42:29	2020-04-06	$230,000	41-3-waddell-place-curtin-canberra-177456799
177352130	2019-10-22 23:53:52	2020-04-15	$590,000	132-8-jardine-street-kingston-canberra-177352130
177457115	2019-10-23 00:22:01	2020-03-05	$285,000	7-135-blamey-crescent-campbell-canberra-177457115
177450039	2019-10-23 04:09:16	2020-02-25	$1,485,000	38-roebuck-street-red-hill-canberra-177450039
177463124	2019-10-23 22:31:57		By Negotiation	unit-70-2-edinburgh-avenue-city-act-2601
177462000	2019-10-23 22:52:21	2020-02-21	By Negotiation	184-longmore-crescent-wanniassa-canberra-177462000
177464270	2019-10-24 01:20:32	2020-03-30	By Negotiation	12-conyers-street-hughes-canberra-177464270
176633699	2019-10-24 01:49:37	2020-04-22	$875,000	34-jorgensen-street-moncrieff-canberra-176633699
177469299	2019-10-24 22:01:05	2020-03-17	$1,110,000	2-5-birdwood-street-hughes-canberra-177469299
178014020	2019-10-25 02:47:46	2020-02-28	$1,399,900	renaissance-3-bedroom-griffith-canberra-178014020
177457129	2019-10-27 13:00:00	2020-03-07	Auction	11-staaten-crescent-kaleen-canberra-177457129
177476838	2019-10-28 02:21:52	2020-02-18	$633,000	8-12-redwater-place-amaroo-canberra-177476838
177480915	2019-10-29 00:42:42	2020-04-09	$290,000	6-6-maclaurin-cr-chifley-canberra-177480915
177482646	2019-10-29 01:21:36	2020-02-27	By Negotiation	16-6-wilkins-street-mawson-canberra-177482646
177483503	2019-10-29 03:11:29	2020-03-13	$280,000	22-4-thadoona-street-crace-canberra-177483503
177488246	2019-10-29 23:02:20	2020-02-18	$665,000	24-shipard-place-kambah-canberra-177488246
177488787	2019-10-30 01:02:23	2020-03-19	$272,000	29-297-flemington-road-franklin-canberra-177488787
177494728	2019-10-30 21:53:07	2020-04-24	By Negotiation	14-111-canberra-avenue-griffith-canberra-177494728
177494856	2019-10-30 23:02:13	2020-04-01	$1,230,000	33-bettong-avenue-throsby-canberra-177494856
177493612	2019-10-30 23:15:04	2020-02-18	By Negotiation	13-49-leahy-close-narrabundah-canberra-177493612
177494412	2019-10-30 23:18:29	2000-01-01	By Negotiation	1-39-eastlake-parade-kingston-canberra-177494412
177488215	2019-10-31 07:32:32	2020-01-10	$759,990	26-lexcen-avenue-nicholls-canberra-177488215
177360687	2019-10-31 22:29:58	2000-01-01	$365,000	30-bym-porter-lane-casey-canberra-177360687
177501070	2019-10-31 22:52:05	2020-03-09	$595,000	11-75-bellhouse-crescent-moncrieff-canberra-177501070
177501317	2019-11-01 00:26:26	2020-03-19	$1,115,000	46-wanderlight-avenue-lawson-canberra-177501317
177502375	2019-11-01 03:42:31	2020-03-20	$1,085,000	87b-87-rivett-street-hackett-canberra-177502375
177504554	2019-11-01 08:30:26	2020-09-15	By Negotiation	37-60-john-gorton-drive-coombs-canberra-177504554
177515395	2019-11-04 13:00:00	2000-01-01	$310,000	12a-60-wattle-street-lyneham-canberra-177515395
177516514	2019-11-05 02:21:32	2020-03-16	$478,500	5-115-canberra-avenue-griffith-canberra-177516514
177516100	2019-11-05 21:27:22	2020-03-10	$434,000	6-6-morath-street-taylor-canberra-177516100
177520696	2019-11-05 22:32:28	2020-03-03	$825,000	193-chuculba-crescent-giralang-canberra-177520696
177520759	2019-11-05 23:42:29	2020-03-19	Auction - $452,000	26-32-bunbury-street-stirling-canberra-177520759
177521047	2019-11-06 00:42:33		$905,000	31-heseltine-street-denman-prospect-act-2611
177522125	2019-11-06 02:42:10	2020-05-04	$755,000	24-perch-street-throsby-canberra-177522125
177526587	2019-11-06 13:14:39	2020-03-30	$685,000	6-tyner-street-calwell-canberra-177526587
177527093	2019-11-06 21:04:21	2020-02-13	$977,500	7-sorlie-place-chapman-canberra-177527093
177527183	2019-11-06 22:23:28	2020-02-13	By Negotiation	6-150-monaro-crescent-red-hill-canberra-177527183
177525313	2019-11-06 22:32:20	2020-02-17	$730,000	27-tunney-crescent-florey-canberra-177525313
177527618	2019-11-07 00:00:45	2020-04-15	$324,000	1-12-wirraway-crescent-scullin-canberra-177527618
177527528	2019-11-07 00:01:41	2020-04-15	$216,000	2-12-wirraway-crescent-scullin-canberra-177527528
178058401	2019-11-07 00:23:14	2000-01-01	$539,950	wish-residences-unit-8-2-bedroom-unit-with-additional-garage-last-remaining-unit-bruce-canberra-178058401
178057233	2019-11-07 00:25:09	2000-01-01	$729,950	wish-residences-unit-39-largest-3-bedroom-unit-in-wish-the-last-remaining-unit-bruce-canberra-178057233
177476627	2019-11-07 00:36:16	2020-05-26	$370,000	38-40-leahy-close-narrabundah-canberra-177476627
