ListingId	ListingDate	SaleDate	SaleAmount	Slug
179083813	2021-01-08 08:29:56	2000-01-01	$895,000	4-larakia-street-waramanga-act-2611
179090417	2021-01-11 00:32:01	2000-01-01	Auction	10-ebden-street-ainslie-act-2602
179090692	2021-01-11 01:32:10	2000-01-01	$727,500	unit-3-21-brisbane-avenue-barton-act-2600
179094721	2021-01-11 23:22:13	2000-01-01	Auction - Sold Prior - $785,000	3-newbigin-place-monash-act-2904
179096480	2021-01-12 04:02:05	2000-01-01	$565,000	24-barlow-street-scullin-act-2614
179099652	2021-01-13 00:02:02	2000-01-01	Auction	20-ada-evans-street-watson-act-2602
179099115	2021-01-13 00:02:09	2000-01-01	Auction	1-ulysses-circuit-wright-act-2611
179099464	2021-01-13 00:52:03	2000-01-01	Auction	15-foxall-street-holder-act-2611
179100664	2021-01-13 02:22:02	2000-01-01	Auction	353-anthony-rolfe-avenue-gungahlin-act-2912
179102302	2021-01-13 05:22:12	2000-01-01	Auction - $740,000	1-noarlunga-crescent-bonython-act-2905
179104418	2021-01-13 17:12:01	2000-01-01	Auction	4-davies-place-torrens-act-2607
179104588	2021-01-13 21:00:12	2000-01-01	Auction - Sold Prior - $395,000	unit-1-90-blacket-street-downer-act-2602
179104390	2021-01-13 21:42:02	2000-01-01	Auction	7-bruny-place-lyons-act-2606
179104570	2021-01-13 22:32:31	2000-01-01	Auction - Sold Prior - $1,225,000	32-casilda-street-harrison-act-2914
179104521	2021-01-13 22:42:13	2000-01-01	Auction	51-rushbrook-circuit-isabella-plains-act-2905
179104736	2021-01-13 23:22:00	2000-01-01	Auction	4-byles-place-chisholm-act-2905
179105437	2021-01-13 23:44:48	2000-01-01	$570,000	122-macarthur-avenue-turner-act-2612?tid=179105437
179099535	2021-01-14 00:44:31	2000-01-01	$340,000	unit-19-17-medley-street-chifley-act-2606
179106787	2021-01-14 03:52:04	2000-01-01	$550,000	unit-1-18-derrington-crescent-bonython-act-2905
179107736	2021-01-14 05:52:06	2000-01-01	Auction - Sold Prior - $478,000	78-burrumarra-avenue-ngunnawal-act-2913
179109790	2021-01-15 00:42:11	2000-01-01	Auction	55-shannon-circuit-kaleen-act-2617
179110223	2021-01-15 01:22:04	2000-01-01	$541,000	unit-282-1-mouat-street-lyneham-act-2602
179113912	2021-01-16 01:32:01	2000-01-01	Auction	8-darby-street-kaleen-act-2617
179116947	2021-01-18 04:42:28	2000-01-01	$450,000	80-burrumarra-avenue-ngunnawal-act-2913
179117308	2021-01-18 06:00:38	2000-01-01	Auction - $590,000	8-john-gorton-drive-coombs-act-2611
179111313	2021-01-18 21:00:11	2000-01-01	Auction - $330,000	unit-5b-62-wattle-street-lyneham-act-2602
179123727	2021-01-19 05:32:07	2000-01-01	$863,000	64-marie-pitt-street-franklin-act-2913
179124989	2021-01-19 23:52:03	2000-01-01	Auction	38-couvreur-street-garran-act-2605
179125337	2021-01-19 23:52:05	2000-01-01	By Negotiation	unit-903-2-marcus-clarke-street-city-act-2601
179130067	2021-01-20 18:22:00	2000-01-01	Auction	unit-20-51-giles-street-kingston-act-2604
179129452	2021-01-20 18:22:20	2000-01-01	Auction	9-shirra-close-monash-act-2904
179130015	2021-01-20 22:00:20	2000-01-01	Auction - Sold Prior - $850,000	17-balonne-street-kaleen-act-2617
179130521	2021-01-21 00:12:05	2000-01-01	Auction	21-overbury-street-dunlop-act-2615
179128696	2021-01-22 06:13:20	2000-01-01	$489,000	unit-1-11-tarra-place-ngunnawal-act-2913
179149413	2021-01-27 23:02:04		By Negotiation	unit-401-2-masson-street-turner-act-2612
